Game_ID,Season,Week,Date,Away,Home,Away_Pts,Home_Pts,Actual_Total,Market_Total,Over_Odds,Under_Odds,Spread_Line,Wind,Temp,Dome,Short_Rest,Div_Game,EPA_Matchup,Pass_EPA_Matchup,Rush_EPA_Matchup,Success_Matchup,Explosive_Matchup,Plays_Matchup,Turnover_Env,Sack_Env,Cold_Units
2020_11_TEN_BAL,2020,11,2020-11-22,TEN,BAL,30.0,24.0,54.0,50.5,-109.0,-102.0,6.0,6.0,53.0,0.0,0.0,0.0,0.09993186938652049,0.24457675110526697,-0.09936770367881219,0.920050071987002,0.11068525140688426,130.01527777777778,0.032028629541986736,0.10382696302845457,0.0
2020_11_DET_CAR,2020,11,2020-11-22,DET,CAR,0.0,20.0,20.0,47.0,-106.0,-105.0,-3.0,7.0,65.0,0.0,0.0,0.0,0.2348754370308592,0.44010369580047437,-0.1116800333033984,0.9699075480074725,0.12998233453836855,125.76666666666668,0.028820738951770734,0.09012944211619131,0.0
2020_11_PHI_CLE,2020,11,2020-11-22,PHI,CLE,17.0,22.0,39.0,45.5,-103.0,-109.0,2.5,8.0,38.0,0.0,0.0,0.0,0.0517980080113731,0.10532661052722428,-0.045083927125197265,0.9032676366304447,0.09946738605617622,129.78194444444443,0.038730882817113815,0.13243976643224678,0.2
2020_11_NE_HOU,2020,11,2020-11-22,NE,HOU,20.0,27.0,47.0,49.5,-108.0,-103.0,-2.5,0.0,,1.0,0.0,0.0,0.2290032366639429,0.3836967843318586,-0.05629662754773483,0.9905156907223058,0.1194408528149764,125.54027777777777,0.03637184744575968,0.10450567993344456,0.0
2020_11_PIT_JAX,2020,11,2020-11-22,PIT,JAX,27.0,3.0,30.0,47.0,-113.0,101.0,-11.0,3.0,72.0,0.0,0.0,0.0,0.0604263441427728,0.23226096166277707,-0.28262740471052605,0.8748216209230936,0.11523864281685678,133.21666666666667,0.035044024749407654,0.10502771095035429,0.0
2020_11_ATL_NO,2020,11,2020-11-22,ATL,NO,9.0,24.0,33.0,49.5,-108.0,-103.0,3.5,0.0,,1.0,0.0,1.0,0.13044620497214757,0.4152878177823093,-0.3558874255150358,0.9286623986220555,0.12529878401718944,138.11805555555554,0.03301438449228615,0.09552050690299596,0.0
2020_11_CIN_WAS,2020,11,2020-11-22,CIN,WAS,9.0,20.0,29.0,48.0,-105.0,-106.0,2.0,7.0,57.0,0.0,0.0,0.0,0.11217748432611205,0.2558388794314616,-0.11307502160606628,0.9047427948703008,0.12107798017541213,140.30833333333334,0.03602790623288367,0.12231925894530378,0.0
2020_11_MIA_DEN,2020,11,2020-11-22,MIA,DEN,13.0,20.0,33.0,46.0,-103.0,-108.0,-4.0,7.0,45.0,0.0,0.0,0.0,-0.06491307655571325,0.03743959005910655,-0.2047871020919544,0.8828074926676686,0.10087102657211919,127.54305555555555,0.047374893031121065,0.10311205351281152,0.0
2020_11_NYJ_LAC,2020,11,2020-11-22,NYJ,LAC,28.0,34.0,62.0,47.0,-107.0,-104.0,10.0,0.0,,1.0,0.0,0.0,0.03731708196425001,0.20646032387735586,-0.23461859707840227,0.891740807601366,0.10812314705085019,134.54722222222222,0.030911454237680092,0.09598095747119299,0.0
2020_11_GB_IND,2020,11,2020-11-22,GB,IND,31.0,34.0,65.0,52.0,-114.0,102.0,1.5,0.0,,1.0,0.0,0.0,0.1395693460764862,0.3916564906321046,-0.21544410474215353,0.9288567520910425,0.11918678663903129,132.65416666666664,0.03004668918894645,0.0860735999385742,0.0
2020_11_DAL_MIN,2020,11,2020-11-22,DAL,MIN,31.0,28.0,59.0,50.0,-101.0,-111.0,7.0,0.0,,1.0,0.0,0.0,0.04480860024622672,0.18823793330785143,-0.15632937851731013,0.9164762022958217,0.11508101673546306,136.36805555555554,0.041257560951055386,0.11200286213918018,0.0
2020_11_KC_LV,2020,11,2020-11-22,KC,LV,35.0,31.0,66.0,56.5,-107.0,-104.0,-7.5,0.0,,1.0,0.0,1.0,0.2030273377083789,0.3191365616642808,-0.02186103738387368,0.9470026380829115,0.11684582744618559,130.1013888888889,0.03253974943275066,0.0764582496390695,0.0
2020_11_LA_TB,2020,11,2020-11-23,LA,TB,27.0,24.0,51.0,47.5,-102.0,-109.0,4.0,5.0,69.0,0.0,0.0,0.0,-0.06839998292757457,0.08466257766302229,-0.2627538370068214,0.8713188292174892,0.09987914199457062,136.73305555555555,0.04478268669704434,0.10386169088531247,0.0
2020_12_HOU_DET,2020,12,2020-11-26,HOU,DET,41.0,25.0,66.0,52.5,-101.0,-110.0,-3.0,0.0,,1.0,1.0,0.0,0.17593050000084487,0.38644618635367994,-0.23852518714353868,0.9310537116628901,0.12266946459520676,124.15,0.02423632863191079,0.10551898522866546,0.0
2020_12_WAS_DAL,2020,12,2020-11-26,WAS,DAL,41.0,16.0,57.0,46.0,-106.0,-105.0,2.5,0.0,,1.0,1.0,1.0,-0.016788838273374313,0.05129942843325301,-0.12478472370264562,0.888700955404493,0.1021318956783499,138.465,0.04117865978665585,0.14088562498734164,0.0
2020_12_LV_ATL,2020,12,2020-11-29,LV,ATL,6.0,43.0,49.0,53.0,-102.0,-109.0,-3.5,0.0,,1.0,0.0,0.0,0.19198828171511634,0.3901099462005522,-0.1437169009611373,0.9313114325795866,0.12082292805289516,134.4,0.03142615632909082,0.0848750466952278,0.0
2020_12_LAC_BUF,2020,12,2020-11-29,LAC,BUF,17.0,27.0,44.0,51.0,-114.0,103.0,4.5,7.0,48.0,0.0,0.0,0.0,0.1365829113402034,0.2712917914422877,-0.13054857696854058,0.9390441205319959,0.11921548672840655,140.83499999999998,0.037048042152692834,0.10610574822989775,0.0
2020_12_NYG_CIN,2020,12,2020-11-29,NYG,CIN,19.0,17.0,36.0,45.0,-102.0,-109.0,-6.5,4.0,52.0,0.0,0.0,0.0,0.09264473658961568,0.2143915299902049,-0.14293777816426187,0.9195629108769966,0.10621045366734269,137.05,0.03921277265400885,0.11822768151130614,0.0
2020_12_TEN_IND,2020,12,2020-11-29,TEN,IND,45.0,26.0,71.0,51.5,-104.0,-107.0,3.0,0.0,,1.0,0.0,1.0,0.12037477512548692,0.33108638980090394,-0.17158674598865836,0.9402894889489106,0.11158158973625812,134.96,0.03245819766887656,0.08055385394988127,0.0
2020_12_CLE_JAX,2020,12,2020-11-29,CLE,JAX,27.0,25.0,52.0,48.5,100.0,-112.0,-7.5,1.0,70.0,0.0,0.0,0.0,0.09147132576145038,0.24587708456801124,-0.14765895239512355,0.9125667049964815,0.10934428755274635,124.70249999999999,0.03882885874854823,0.1044241515252156,0.0
2020_12_CAR_MIN,2020,12,2020-11-29,CAR,MIN,27.0,28.0,55.0,50.0,-107.0,-104.0,3.0,0.0,,1.0,0.0,0.0,0.13255634689872658,0.3092440707468832,-0.11470351245760518,0.9363085411029834,0.1277216405084079,125.88295454545454,0.03694934843225131,0.09726246885100404,0.0
2020_12_ARI_NE,2020,12,2020-11-29,ARI,NE,17.0,20.0,37.0,51.0,-105.0,-106.0,-1.0,8.0,52.0,0.0,0.0,0.0,0.21400392716987582,0.35654797141763106,-0.06636555934571312,0.9927617887827738,0.11728394875386673,136.4875,0.034941195097200436,0.08992729618272863,0.0
2020_12_MIA_NYJ,2020,12,2020-11-29,MIA,NYJ,20.0,3.0,23.0,46.0,-112.0,100.0,-7.5,2.0,54.0,0.0,0.0,1.0,0.018192149283025302,0.20491939872291057,-0.2497689009848345,0.9124591555463779,0.09866938709722431,119.0175,0.03847334929857546,0.09636005346760507,0.0
2020_12_NO_DEN,2020,12,2020-11-29,NO,DEN,31.0,3.0,34.0,36.5,-102.0,-109.0,-17.0,6.0,38.0,0.0,0.0,0.0,-0.04378029891131754,0.10417877451555518,-0.2702004642565223,0.8485080808695171,0.11681246511775785,133.5,0.04361256674894734,0.11693354676585493,0.2
2020_12_SF_LA,2020,12,2020-11-29,SF,LA,23.0,20.0,43.0,44.5,-110.0,-101.0,5.0,0.0,,1.0,0.0,1.0,-0.04595155061875476,0.14897302991526362,-0.2833208001237917,0.8904041783575734,0.09278831818055207,137.73000000000002,0.04702560499085862,0.10547211796828797,0.0
2020_12_KC_TB,2020,12,2020-11-29,KC,TB,27.0,24.0,51.0,56.0,-108.0,-103.0,-3.5,5.0,81.0,0.0,0.0,0.0,0.11617788105524553,0.2849014017439754,-0.201664908626216,0.9248982839506128,0.1124274356917403,132.06681818181818,0.04133833710202062,0.08491570405435177,0.0
2020_12_CHI_GB,2020,12,2020-11-29,CHI,GB,25.0,41.0,66.0,44.0,-106.0,-105.0,7.5,13.0,37.0,0.0,0.0,1.0,0.005459746146777647,0.21221518174773185,-0.2744840886891083,0.8605292822461332,0.11560432925147868,130.2375,0.03378957461501064,0.09721379490101767,0.3
2020_12_SEA_PHI,2020,12,2020-11-30,SEA,PHI,23.0,17.0,40.0,50.0,-103.0,-108.0,-6.5,16.0,60.0,0.0,0.0,0.0,0.09480041401124889,0.21042352877354825,-0.1279454379460015,0.9283727992229284,0.10647749133176232,135.65,0.04207233044296081,0.15504796754705896,0.0
2020_12_BAL_PIT,2020,12,2020-12-02,BAL,PIT,14.0,19.0,33.0,41.5,-107.0,-104.0,10.5,14.0,36.0,0.0,0.0,1.0,-0.019186351276879995,0.08593317427119923,-0.20631784621908208,0.8566624066152114,0.10948351340470756,133.3775,0.04252064306105201,0.11465263548602295,0.4
2020_13_NO_ATL,2020,13,2020-12-06,NO,ATL,21.0,16.0,37.0,46.0,-110.0,-101.0,-2.5,0.0,,1.0,0.0,1.0,-0.059576342456590436,0.07388535653218598,-0.37725005227114033,0.8574525894519874,0.11194044949665889,135.16250000000002,0.044704598246282194,0.132342496065818,0.0
2020_13_DET_CHI,2020,13,2020-12-06,DET,CHI,34.0,30.0,64.0,44.0,-104.0,-108.0,3.0,5.0,35.0,0.0,0.0,1.0,0.007577470673338967,0.17854672498613208,-0.2529673818075316,0.8677599053501832,0.11027519906687955,132.25795454545454,0.03489735016629382,0.10656632540842731,0.5
2020_13_IND_HOU,2020,13,2020-12-06,IND,HOU,26.0,20.0,46.0,50.0,-106.0,-105.0,-3.5,0.0,,1.0,0.0,1.0,0.13103648886833846,0.3727684544151866,-0.30861088400621706,0.93851679841924,0.11797077222226554,128.7284090909091,0.030462856595550477,0.09476925811158915,0.0
2020_13_CIN_MIA,2020,13,2020-12-06,CIN,MIA,7.0,19.0,26.0,43.0,-109.0,-103.0,10.5,5.0,81.0,0.0,0.0,0.0,0.007768683782512602,0.1313430928885867,-0.16221539986057049,0.8962441374820638,0.09461463311409009,129.84318181818182,0.04061246978130818,0.10285062774654945,0.0
2020_13_JAX_MIN,2020,13,2020-12-06,JAX,MIN,24.0,27.0,51.0,51.0,-114.0,103.0,10.5,0.0,,1.0,0.0,0.0,0.0872291496465401,0.24598302357554083,-0.13651508067030768,0.9286674814008755,0.11952376876142129,128.9340909090909,0.04052994394303881,0.089176260384545,0.0
2020_13_LV_NYJ,2020,13,2020-12-06,LV,NYJ,31.0,28.0,59.0,48.0,-116.0,104.0,-7.5,18.0,39.0,0.0,0.0,0.0,0.07395033752072436,0.26414503859721844,-0.2680795387504772,0.8982903225069381,0.1043178393775605,122.38863636363635,0.03933671189378986,0.08000348644271482,0.1
2020_13_CLE_TEN,2020,13,2020-12-06,CLE,TEN,41.0,35.0,76.0,54.0,-104.0,-107.0,4.0,1.0,52.0,0.0,0.0,0.0,0.17679013011399888,0.3179187635600629,-0.010278331390023529,0.939148331312595,0.10796899366807375,127.42500000000001,0.02860729169030939,0.09457251405734675,0.0
2020_13_LA_ARI,2020,13,2020-12-06,LA,ARI,38.0,28.0,66.0,49.0,-107.0,-104.0,-2.5,0.0,,1.0,0.0,1.0,-0.048665950003845354,0.05290361017050316,-0.22450091644816533,0.9064338703314263,0.08678017020524559,140.39545454545453,0.04526352414331749,0.10646419533417117,0.0
2020_13_NYG_SEA,2020,13,2020-12-06,NYG,SEA,17.0,12.0,29.0,48.5,-110.0,-102.0,11.0,4.0,51.0,0.0,0.0,0.0,0.0868752433173009,0.19669032957251753,-0.12320181900749033,0.9315757400725198,0.10124874380501564,133.8875,0.04179989638413639,0.13477139580159186,0.0
2020_13_PHI_GB,2020,13,2020-12-06,PHI,GB,16.0,30.0,46.0,50.0,-104.0,-107.0,8.0,9.0,34.0,0.0,0.0,0.0,0.0478349008596098,0.17858432520133494,-0.09458765593771686,0.9033476679980266,0.10383338326370191,133.92613636363637,0.03868799240840127,0.12460301500652968,0.6
2020_13_NE_LAC,2020,13,2020-12-06,NE,LAC,45.0,0.0,45.0,47.0,100.0,-112.0,2.5,0.0,,1.0,0.0,0.0,0.10706952254546732,0.2683899147269712,-0.20261897787271688,0.9225367177551309,0.10834990418082846,139.31931818181818,0.03656687667597404,0.09648754160851634,0.0
2020_13_DEN_KC,2020,13,2020-12-06,DEN,KC,16.0,22.0,38.0,51.0,-111.0,-101.0,13.0,9.0,41.0,0.0,0.0,1.0,0.0672610568335449,0.14008208162375352,-0.18775006612425787,0.891945708557283,0.12552605212592938,133.2931818181818,0.043326135553790626,0.09287612900127024,0.0
2020_13_WAS_PIT,2020,13,2020-12-07,WAS,PIT,23.0,17.0,40.0,43.5,-110.0,-101.0,5.5,10.0,34.0,0.0,1.0,0.0,-0.10008096293292497,-0.054679036777420614,-0.2190726623372224,0.8485072006018504,0.10203847829057072,135.81363636363636,0.043418649540686985,0.1294755753852393,0.6
2020_13_BUF_SF,2020,13,2020-12-07,BUF,SF,34.0,24.0,58.0,48.0,-108.0,-103.0,1.5,0.0,,1.0,0.0,0.0,0.07777270499206193,0.2736568174828399,-0.23435069951132576,0.9380383856413604,0.12107807974384723,131.5340909090909,0.047885346926287625,0.11592654652004235,0.0
2020_13_DAL_BAL,2020,13,2020-12-08,DAL,BAL,17.0,34.0,51.0,46.0,-103.0,-108.0,8.5,9.0,38.0,0.0,0.0,0.0,-0.04463700361318044,0.007792312666937105,-0.1524779321186496,0.90252944163074,0.10385917141083004,134.1340909090909,0.04255593290219743,0.11941436537871042,0.2
2020_14_NE_LA,2020,14,2020-12-10,NE,LA,3.0,24.0,27.0,43.5,-110.0,-102.0,5.0,0.0,,1.0,1.0,0.0,-0.04869291217283886,0.029387169778350028,-0.1872682225234977,0.9066245144584859,0.09734274904235228,132.2,0.04640428921130315,0.10156681023985265,0.0
2020_14_DEN_CAR,2020,14,2020-12-13,DEN,CAR,32.0,27.0,59.0,46.0,-110.0,-101.0,4.0,7.0,70.0,0.0,0.0,0.0,-0.018321551219008504,0.03341994480502605,-0.20307503157189094,0.8634983107278942,0.11949171040974978,128.27916666666667,0.04465726922343281,0.09817913653341406,0.0
2020_14_HOU_CHI,2020,14,2020-12-13,HOU,CHI,7.0,36.0,43.0,46.0,-112.0,101.0,-1.0,1.0,34.0,0.0,0.0,0.0,0.07417718775658697,0.27157871594724725,-0.2907852222391484,0.8824817844916912,0.11890115068381758,125.17083333333333,0.029843564365031515,0.11297501929858911,0.6
2020_14_DAL_CIN,2020,14,2020-12-13,DAL,CIN,30.0,7.0,37.0,44.0,-105.0,-106.0,-3.0,5.0,44.0,0.0,1.0,0.0,0.0011000803907184609,0.035000377096092924,-0.10477068010933456,0.8979348247445879,0.10711542148492727,136.85833333333332,0.040822332741091136,0.10555513797916286,0.0
2020_14_TEN_JAX,2020,14,2020-12-13,TEN,JAX,31.0,10.0,41.0,53.0,101.0,-112.0,-7.5,2.0,69.0,0.0,0.0,1.0,0.17624614780198916,0.37384319028273794,-0.09300210518137153,0.941002174316583,0.11371924141214018,132.56666666666666,0.036178437856658925,0.07935595080261976,0.0
2020_14_KC_MIA,2020,14,2020-12-13,KC,MIA,33.0,27.0,60.0,51.5,-109.0,-102.0,-7.5,8.0,81.0,0.0,0.0,0.0,0.1197167349543506,0.28222442548394966,-0.14829677502431243,0.9390336457493671,0.1178584929986891,131.50833333333333,0.04016655087275332,0.09067672912283435,0.0
2020_14_ARI_NYG,2020,14,2020-12-13,ARI,NYG,26.0,7.0,33.0,47.0,-111.0,-101.0,-3.0,15.0,59.0,0.0,0.0,0.0,0.02828225185731803,0.0793102322726554,-0.09040949281334602,0.91288963104005,0.09016179504934714,135.43333333333334,0.04077392342625759,0.11919535667331034,0.0
2020_14_MIN_TB,2020,14,2020-12-13,MIN,TB,14.0,26.0,40.0,52.5,104.0,-116.0,7.0,5.0,78.0,0.0,0.0,0.0,0.020642654563592773,0.19004260197584016,-0.25519284726169894,0.9040991701879031,0.11902669596993662,133.97083333333333,0.048645976112767796,0.09027159707956514,0.0
2020_14_IND_LV,2020,14,2020-12-13,IND,LV,44.0,27.0,71.0,51.5,-108.0,-103.0,-2.5,0.0,,1.0,0.0,0.0,0.09669952412104665,0.27893284554949155,-0.2108322112635504,0.9307734817616794,0.1082539371498056,136.44583333333333,0.042616763979639705,0.08289966698145143,0.0
2020_14_NYJ_SEA,2020,14,2020-12-13,NYJ,SEA,3.0,40.0,43.0,49.5,-117.0,105.0,16.5,8.0,43.0,0.0,0.0,0.0,0.0842971839043722,0.22699993490951642,-0.2098492673057319,0.9131474168858579,0.10862600530136454,125.97916666666667,0.03900442101591799,0.12338488994426644,0.0
2020_14_GB_DET,2020,14,2020-12-13,GB,DET,31.0,24.0,55.0,55.5,-106.0,-105.0,-9.5,0.0,,1.0,0.0,1.0,0.16089748372000792,0.37899353462065144,-0.1875071373974198,0.936350053622353,0.1229563138160919,129.80833333333334,0.033723618556653887,0.10203071297561836,0.0
2020_14_ATL_LAC,2020,14,2020-12-13,ATL,LAC,17.0,20.0,37.0,49.0,-111.0,-101.0,1.0,0.0,,1.0,0.0,0.0,-0.023929231296117504,0.18051361154795875,-0.36681683639142204,0.8540681328259271,0.11059032558694648,144.57083333333333,0.036813367222477675,0.10535511066104508,0.0
2020_14_NO_PHI,2020,14,2020-12-13,NO,PHI,21.0,24.0,45.0,43.0,-105.0,-106.0,-7.5,10.0,57.0,0.0,0.0,0.0,-0.06731334869649079,-0.033603853923550475,-0.16109484630194795,0.8472756938767798,0.10275546445163161,134.9375,0.03776996590258051,0.1625942621480159,0.0
2020_14_WAS_SF,2020,14,2020-12-13,WAS,SF,23.0,15.0,38.0,43.5,-107.0,-104.0,3.0,0.0,,1.0,0.0,0.0,-0.05533095139415256,0.11801987263582045,-0.323042705445741,0.8883609670955104,0.10759952564893244,134.49583333333334,0.04378922825140158,0.11739435912349132,0.0
2020_14_PIT_BUF,2020,14,2020-12-13,PIT,BUF,15.0,26.0,41.0,48.5,-105.0,-106.0,2.0,11.0,35.0,0.0,0.0,0.0,0.029954956331630665,0.17353070016222277,-0.3014843473850891,0.8990260437262108,0.11859799967603825,135.97916666666666,0.04474177453706819,0.10649359961339463,0.5
2020_14_BAL_CLE,2020,14,2020-12-14,BAL,CLE,47.0,42.0,89.0,45.5,-111.0,-100.0,-3.0,18.0,34.0,0.0,0.0,1.0,0.08603187242510564,0.22257364880246203,-0.12010773518236863,0.9098191710067494,0.112086120704541,125.44583333333334,0.03809640453507082,0.10657627120188876,0.6
2020_15_LAC_LV,2020,15,2020-12-17,LAC,LV,30.0,27.0,57.0,52.0,-110.0,-101.0,3.5,0.0,,1.0,1.0,1.0,0.0895619942051018,0.2585323139453504,-0.2032048161704722,0.9005033798307223,0.10825312544189901,142.05,0.04252941636500726,0.08058920852065202,0.0
2020_15_BUF_DEN,2020,15,2020-12-19,BUF,DEN,48.0,19.0,67.0,49.0,-108.0,-103.0,-5.5,24.0,47.0,0.0,0.0,0.0,0.024706451881003434,0.10298472249387837,-0.1965104668134773,0.8945974235789205,0.12252396863656267,129.7625,0.04830755411552705,0.10457197842586424,0.0
2020_15_CAR_GB,2020,15,2020-12-19,CAR,GB,16.0,24.0,40.0,53.0,-107.0,-104.0,9.5,5.0,33.0,0.0,0.0,0.0,0.17850135655733873,0.3780305528369796,-0.12851644323958272,0.9465976871836641,0.11833798946353394,127.22500000000001,0.03175863281495912,0.09220006030856466,0.7
2020_15_TB_ATL,2020,15,2020-12-20,TB,ATL,31.0,27.0,58.0,49.5,-108.0,-103.0,-6.0,0.0,,1.0,0.0,1.0,0.03443749772626915,0.22677104655215338,-0.31273173016004935,0.8820711264412647,0.11327241429746973,132.15,0.04313087673123875,0.10191316754823496,0.0
2020_15_JAX_BAL,2020,15,2020-12-20,JAX,BAL,14.0,40.0,54.0,49.5,-101.0,-110.0,13.0,3.0,39.0,0.0,0.0,0.0,0.09784015907925228,0.18489632948692372,-0.044732507528633114,0.8985017725107876,0.11600195113363115,126.36250000000001,0.03964412806243109,0.09581026571403356,0.1
2020_15_SF_DAL,2020,15,2020-12-20,SF,DAL,33.0,41.0,74.0,46.0,-105.0,-106.0,-4.0,0.0,,1.0,0.0,0.0,-0.05255826213923341,0.08563417672690157,-0.2705086988804512,0.9169239678730831,0.10544677298352488,137.77500000000003,0.04714480978749455,0.10601141415406881,0.0
2020_15_HOU_IND,2020,15,2020-12-20,HOU,IND,20.0,27.0,47.0,52.5,-105.0,-106.0,7.5,0.0,,1.0,0.0,1.0,0.15135914574574338,0.3954893041710348,-0.2994528750440562,0.9413103025088492,0.12624473503926784,128.8125,0.03229853352645154,0.11110815586280151,0.0
2020_15_NE_MIA,2020,15,2020-12-20,NE,MIA,12.0,22.0,34.0,40.0,-112.0,100.0,-1.5,9.0,79.0,0.0,0.0,1.0,-0.05717970696024383,0.006936926398202772,-0.17981091077855166,0.8952372287802843,0.10900292205369957,129.3375,0.04656050000064562,0.12451751889235887,0.0
2020_15_CHI_MIN,2020,15,2020-12-20,CHI,MIN,33.0,27.0,60.0,47.5,-101.0,-111.0,2.5,0.0,,1.0,0.0,1.0,0.05392198244203079,0.20650386694435738,-0.14212683746511992,0.911336939702283,0.10593926066417697,134.1,0.03862955199955295,0.10785488815223508,0.0
2020_15_DET_TEN,2020,15,2020-12-20,DET,TEN,25.0,46.0,71.0,54.5,-103.0,-109.0,9.5,5.0,46.0,0.0,0.0,0.0,0.2162881722631335,0.47134690696385334,-0.19014454912540152,0.9464728553849507,0.11643358542399396,134.45,0.030182087491730653,0.08670666942111896,0.0
2020_15_SEA_WAS,2020,15,2020-12-20,SEA,WAS,20.0,15.0,35.0,44.5,-108.0,-103.0,-6.0,8.0,43.0,0.0,0.0,0.0,-0.05090433272022022,0.0262800530501884,-0.21269589761697874,0.8862268886911939,0.09178476217674507,132.8625,0.03647788685332263,0.13946311520071303,0.0
2020_15_PHI_ARI,2020,15,2020-12-20,PHI,ARI,26.0,33.0,59.0,49.5,-108.0,-103.0,6.5,0.0,,1.0,0.0,0.0,0.01868728122686144,0.09780299051508928,-0.10155269670541592,0.8829463199075893,0.09706577070256488,138.05,0.03517194180810405,0.15126148242559273,0.0
2020_15_NYJ_LA,2020,15,2020-12-20,NYJ,LA,23.0,20.0,43.0,44.5,-110.0,-102.0,17.5,0.0,,1.0,0.0,0.0,-0.122526048713712,-0.0029760176993236243,-0.32433951597524235,0.8553886439481834,0.0970695681661427,128.15,0.046969146584301374,0.11202628172439584,0.0
2020_15_KC_NO,2020,15,2020-12-20,KC,NO,32.0,29.0,61.0,53.5,-112.0,101.0,-2.5,0.0,,1.0,0.0,0.0,0.0996270680393364,0.17601944709948364,-0.12697844140624656,0.9177315345464144,0.12352781285405584,134.8375,0.041714701321249756,0.1061829598062676,0.0
2020_15_CLE_NYG,2020,15,2020-12-20,CLE,NYG,20.0,6.0,26.0,44.5,-111.0,-100.0,-6.0,0.0,36.0,0.0,0.0,0.0,0.057763353067384185,0.16094558068705525,-0.07923994018400782,0.8906582132185477,0.10462290289228568,129.8625,0.04149748458239365,0.1295480715390651,0.4
2020_15_PIT_CIN,2020,15,2020-12-21,PIT,CIN,17.0,27.0,44.0,40.5,-104.0,-107.0,-14.5,10.0,43.0,0.0,0.0,1.0,-0.10381173680423605,-0.0063201447119512755,-0.29079246484216836,0.8341890877333624,0.0939343890587907,133.55,0.04518848769058028,0.10429496293929728,0.0
2020_16_MIN_NO,2020,16,2020-12-25,MIN,NO,33.0,52.0,85.0,49.0,-102.0,-109.0,6.5,0.0,,1.0,1.0,0.0,0.033758462014018484,0.12894444727658586,-0.1595146130893935,0.92159065234294,0.11193693869770255,135.73214285714286,0.040920904081102556,0.1146982905384812,0.0
2020_16_TB_DET,2020,16,2020-12-26,TB,DET,47.0,7.0,54.0,55.0,-104.0,-107.0,-12.0,0.0,,1.0,0.0,0.0,0.20157607736817204,0.4596999256873032,-0.26421567444811556,0.9456918851973897,0.11955528409504247,130.5517857142857,0.033813969227358756,0.09188274312291521,0.0
2020_16_SF_ARI,2020,16,2020-12-26,SF,ARI,20.0,12.0,32.0,49.0,-107.0,-104.0,6.0,0.0,,1.0,0.0,1.0,-0.031622613940411326,0.09225619279493277,-0.23039045314245624,0.8948115393098981,0.1050050659491516,140.96607142857144,0.044268539418945846,0.1150986293454726,0.0
2020_16_MIA_LV,2020,16,2020-12-26,MIA,LV,26.0,25.0,51.0,50.0,-112.0,101.0,-2.0,0.0,,1.0,0.0,0.0,0.06321314364607127,0.22373688672796482,-0.19016263775700482,0.9112466110475026,0.11542831656251688,136.28750000000002,0.047478042117970465,0.10156789129235885,0.0
2020_16_NYG_BAL,2020,16,2020-12-27,NYG,BAL,13.0,27.0,40.0,43.5,-101.0,-110.0,10.0,3.0,38.0,0.0,0.0,0.0,0.015170597297310018,0.09357206445382799,-0.10923406133156147,0.8618531881340132,0.10468751151416736,122.0142857142857,0.03938522494366665,0.12848540806682646,0.2
2020_16_CIN_HOU,2020,16,2020-12-27,CIN,HOU,37.0,31.0,68.0,46.0,-106.0,-105.0,7.5,0.0,,1.0,0.0,0.0,0.061327760190447944,0.2555193195427521,-0.277842015265777,0.9239147106947438,0.11118188128423541,125.48928571428573,0.035923476744583696,0.1311707291396942,0.0
2020_16_CHI_JAX,2020,16,2020-12-27,CHI,JAX,41.0,17.0,58.0,47.0,-106.0,-105.0,-9.5,5.0,55.0,0.0,0.0,0.0,0.09656002936673963,0.25443541863831354,-0.1229709808879676,0.9126105554541704,0.11127202701779716,130.62857142857143,0.0355965641167496,0.10650438289931552,0.0
2020_16_ATL_KC,2020,16,2020-12-27,ATL,KC,14.0,17.0,31.0,54.0,-105.0,-106.0,11.0,8.0,49.0,0.0,0.0,0.0,0.10782798256423959,0.27015634735183797,-0.23587545494058715,0.920042764281692,0.13190812362695128,139.06607142857143,0.039632000894637885,0.09128859347616962,0.0
2020_16_CLE_NYJ,2020,16,2020-12-27,CLE,NYJ,16.0,23.0,39.0,45.0,-106.0,-105.0,-6.5,5.0,37.0,0.0,0.0,0.0,0.10411069454531849,0.3172749556629266,-0.22221132800265642,0.9000211332648071,0.11119052942090356,126.41071428571428,0.03635531655752654,0.10684216818755911,0.3
2020_16_IND_PIT,2020,16,2020-12-27,IND,PIT,24.0,28.0,52.0,43.0,-106.0,-105.0,-1.0,6.0,37.0,0.0,0.0,0.0,-0.009764554974532755,0.12486124057790618,-0.2664967490815705,0.8705029039056043,0.11152802975301743,132.0285714285714,0.039385348286330266,0.09884742455629612,0.3
2020_16_DEN_LAC,2020,16,2020-12-27,DEN,LAC,16.0,19.0,35.0,47.5,-108.0,-104.0,2.5,0.0,,1.0,0.0,1.0,0.009434589099297522,0.09050766296305648,-0.16523578999707872,0.8612151802017542,0.11656192198190848,135.92142857142858,0.03927667255089173,0.1029718253862379,0.0
2020_16_CAR_WAS,2020,16,2020-12-27,CAR,WAS,20.0,13.0,33.0,41.0,-114.0,102.0,-1.0,6.0,41.0,0.0,0.0,0.0,-0.04298090012297727,0.037721434676711046,-0.207587278830598,0.8883207445606917,0.09786713657178583,133.11071428571427,0.03654430133642199,0.11810826316457912,0.0
